,Top_X,Top_Y,Mid_X,Mid_Y,label
0,0.013201768597483782,0.009341757382949437,0.038020214282687946,0.08202443559102657,0
1,0.0061883447241762556,0.007891184572093767,0.00264853662004308,0.01325730529433854,0
2,0.12888940107390784,0.04938243375639868,0.08009217512201197,0.09819590724861231,0
3,0.007370044660586518,0.0069644995016245465,0.05315710016233052,0.05453929316607267,0
4,0.0053643005289235185,0.0036043714269956848,0.016130256823286636,0.019257544614375663,0
5,0.009279607271383373,0.005710402407201606,0.006783315891626802,0.03234586103194535,0
6,0.006267225918483059,0.0040858578541766305,0.01067082930608306,0.038657712226097464,0
7,0.006880072016083993,0.00358465011488217,0.011917497596861237,0.026788483968786584,0
8,0.00615166120069374,0.017641809979627315,0.020522579488491552,0.045370846422608975,0
9,0.0075938345867643565,0.024684301586261503,0.011512130537823581,0.028331600451103764,0
10,0.015855031699064066,0.008631009727864711,0.0032144435696208865,0.007885343298893134,0
11,0.0015860113804022375,0.0029182302947043217,0.0028670829442228366,0.005199925475691071,0
12,0.005059488363122383,0.005884441695205433,0.006991568506302892,0.017136585741870197,0
13,0.08811251419492208,0.03740678395454903,0.005440001966835762,0.013010283848644746,0
14,0.06411805384236359,0.02839229474269637,0.0048379075843011585,0.011689811860045113,0
15,0.08727684654240683,0.038769043738051484,0.0068506004863310805,0.017982282290368773,0
16,0.0021012603181315205,0.002360973654523386,0.006768765512035948,0.01843338540644483,0
17,0.06269228309286905,0.02774474353730542,0.04574745040007143,0.04662270636269661,0
18,0.13175055930258212,0.056374327000874365,0.04795314857401822,0.050940864191849705,0
19,0.0013895060357262201,0.002789055033038192,0.005081806759916228,0.011675552471718368,0
20,0.0037513143558536143,0.004450685467904412,0.06734417822048201,0.06986822595507662,0
21,0.10407540858509101,0.04650698160894008,0.09393253605960955,0.0858548281244994,0
22,0.0015718939150304392,0.0025375255499845073,0.008743212142764712,0.014445893445166743,0
23,0.0008948488465444143,0.0020416272838041554,0.008307882947370851,0.020083650678466528,0
24,0.0019554363038836015,0.002665150009787296,0.0070939462976592985,0.01730508519294175,0
25,0.001671289884054599,0.004499002199816181,0.010501404308730257,0.020462053957848735,0
26,0.0943863837509719,0.034652576234640076,0.17220153201085683,0.21517856478934308,0
27,0.03762828992949098,0.017013144034636545,0.15060709336098588,0.2109889005672357,0
28,0.022893825129954425,0.0056834419401745094,0.15670872169981517,0.13219689266772458,0
29,0.09237488294243332,0.05685917253130914,0.12267431817700088,0.08319332599195096,0
30,0.008010837994693758,0.011273997719295013,0.20730701108499233,0.1968152026840443,0
31,0.009358175346518503,0.007094754312332666,0.16182069684891798,0.16640065412660437,0
32,0.0068891626787488565,0.0035674701260401663,0.13022764836164866,0.18805886466330135,0
33,0.0060138158265456276,0.002774189028113461,0.0676515470955174,0.15960145009787954,0
34,0.004212097998305024,0.0033403360595227823,0.17150077385276943,0.1744173801410688,0
35,0.0033732181700929557,0.006617592695330035,0.08462856592248283,0.1653939274239942,0
36,0.007794184635286987,0.02301546697824841,0.008021426211319833,0.016552888256761468,0
37,0.014940783892407246,0.005786448545307032,0.01649105007300287,0.019664242158286584,0
38,0.040743434254395514,0.01660925050291045,0.021443173057686508,0.02076246294818749,0
39,0.11949673704586687,0.05018293566677927,0.0020943126329810275,0.004060040879975218,0
40,0.0017362037012346953,0.0018427038980679026,0.002046694280051248,0.0036590256638993003,0
41,0.002489346298356522,0.002207886705676712,0.0021251966745103323,0.003713511832797243,0
42,0.001914675114898195,0.0023205948979796807,0.0020979936852691776,0.00361615258891461,0
43,0.002215266893041886,0.0024527674274031903,0.0021528524479284316,0.004191482496664974,0
44,0.0013456223795988832,0.0018097091641971648,0.0020889841060515663,0.003623007241847593,0
45,0.000825061829997979,0.0020118975045956256,0.0020382992722322267,0.0034454978706363387,0
46,0.002030291862765292,0.001972159726963783,0.00222607690373543,0.0037039548679102504,0
47,0.0026972907201636602,0.004773954620869075,0.002123582396514762,0.003588932262192854,0
48,0.0035989824808019496,0.004295060247898893,0.0024685956199234217,0.004787793632133088,0
49,0.0019902023389078262,0.002111047545445253,0.0022494474249070855,0.003924500136737339,0
50,0.002378025832221022,0.0027034424599416728,0.001990633072023777,0.003909418610898074,0
51,0.0019253916637881412,0.001195652173913044,0.0018898871726579925,0.0033094211625300752,0
52,0.009688035130580301,0.007739099902235815,0.0020658733377102926,0.0038173690204360996,0
53,0.002514362038550801,0.0034523491358444077,0.002742366884953077,0.0040632406261053855,0
54,0.006178916761510807,0.005609790927771561,0.003484976575013826,0.0039518008146462716,0
55,0.002113465224169114,0.001525616179088929,0.005735959777395685,0.016392515236094658,0
56,0.0007442048628670297,0.0015811388300841916,0.003920725066618538,0.017488248822592485,0
57,0.0019750675007130848,0.0025356624619580163,0.003971779738801327,0.016788394474633865,0
58,0.0023679096023230518,0.00253659417702233,0.009447258113921537,0.02251511779450792,0
59,0.0019571892726837573,0.006212410592404536,0.004480180404950833,0.01830874934170728,0
60,0.0025773360626232134,0.004244700910818838,0.005143016360459171,0.018785866766538407,0
61,0.001657381543352906,0.002480071802119301,0.007162262978552024,0.02059373883963485,0
62,0.004826907890204798,0.003964933723644348,0.004584221762004688,0.01778654150196531,0
63,0.0027248035128818707,0.007553839519964916,0.007472055852019088,0.0201714063285216,0
64,0.1119478524739326,0.04064813395410484,0.005477069044877863,0.0221646400047608,0
65,0.11999102618480852,0.04228937019817196,0.005498784003250469,0.02093118168498087,0
66,0.08891145546879912,0.03818111747407346,0.005514664326479438,0.01984051486846414,0
67,0.12021196129279349,0.05148049165260517,0.005029917353904107,0.018912543721533163,0
68,0.10840797523545122,0.04761460157928317,0.005289136574758422,0.021034560632939164,0
69,0.010378799484429654,0.007440691778315145,0.005088045107684551,0.021580398758735006,0
70,0.010694584735331225,0.008217132501100536,0.006098050015518859,0.016099436991881932,0
71,0.011366509176708464,0.006253732344925386,0.004850119849183149,0.020636263894504486,0
72,0.10842507985879847,0.04853053333115583,0.0038884479467831716,0.012167991572301138,0
73,0.081684700284882,0.03812153482966519,0.007122531338990177,0.026162797365219474,0
74,0.01357781263255513,0.015912241604885514,0.06927964395993504,0.14499571403612896,0
75,0.11307407255765428,0.05456177453195244,0.03945109490101496,0.07748672061363533,0
76,0.04046241206506919,0.020229484461743004,0.04006959823022888,0.07768384803642704,0
77,0.0015259528944039024,0.002146567136753428,0.0025327078500091533,0.003532190610711285,0
78,0.0017631535844657017,0.002648250840494098,0.03335513690198772,0.0641691666384249,0
79,0.130357289695208,0.07016659220473594,0.08090185250888263,0.15987767062731867,0
80,0.02075057637158752,0.007882495982311251,0.010169010726197506,0.015573397777507773,0
81,0.002940890004608207,0.0023149877412128863,0.008590477070355072,0.019653063658196374,0
82,0.0035060695950718153,0.003240880764320774,0.002502399397275383,0.00387603269975925,0
83,0.0030920935503321208,0.005361021190422472,0.00205463776641187,0.003381465661352121,0
84,0.09341275647738019,0.03837713929432311,0.0019970829206730155,0.003512736749416231,0
85,0.07250004730143672,0.029247089590716716,0.0019741991482856705,0.0034393200629301776,0
86,0.0020848759720736554,0.003290086501468545,0.0019850262512387507,0.003364652800633232,0
87,0.005114766540389572,0.004782608695652174,0.0021484674092256506,0.0037233615927135563,0
88,0.00202733379208427,0.004537441381562448,0.002744866764127552,0.006436948812822999,0
89,0.0018323042379205991,0.0024542120731124648,0.002009067237794892,0.00445466557315136,0
90,0.0016005400323208857,0.0026673656141351677,0.0018462879378688224,0.0037747294248228957,0
91,0.0027260617921052136,0.002077765085487914,0.0019466477816322866,0.003731919234391694,0
92,0.001344985096882779,0.0021009494657999307,0.0019593782782585337,0.0033586780638346354,0
93,0.0018798804795209533,0.0023724553575231824,0.0017892185878217522,0.0036873307849419174,0
94,0.0012171612389003713,0.001928543923149292,0.0019245008972987553,0.0034612355061066657,0
95,0.002294727660157843,0.0013697377393063787,0.0020762224323220705,0.0034891135039545867,0
96,0.003341810209041046,0.0022481876759040736,0.001983297886739302,0.003696611128781205,0
97,0.0021296296296296393,0.0051119323696607,0.002128421557510312,0.003695012732403991,0
98,0.0032623617388674486,0.0038158212082569777,0.002156831110438985,0.004234389768405242,0
99,0.002413453945102377,0.0023584702356722626,0.0018257418583505608,0.0036392758788659045,0
100,0.0016651227416787995,0.002327711744605317,0.0018513888310040514,0.0038269514833552056,0
101,0.001759259259259267,0.0021766287385326976,0.001863850020753506,0.0037341346808524114,0
102,0.000757903034432635,0.0024183255936181458,0.0019155704505164086,0.003740773147747816,0
103,0.0013468960404420722,0.002142159396708695,0.0021219668904638865,0.003962250988043226,0
104,0.0011188005531105917,0.0020479830088496447,0.00183651052789447,0.00411352373333689,0
105,0.0009658077637337301,0.0018064419487428037,0.0021376659964102247,0.003672240421928568,0
106,0.0011482974813279677,0.0015871054129081726,0.002103299387333435,0.003485725685402567,0
107,0.0005616944773371545,0.0013970668707008404,0.0017925696356044616,0.0035033065666325797,0
108,0.0005707790743489784,0.0014063386077944175,0.0020667031723843408,0.003966423348269039,0
109,0.0010678298698769302,0.0017027443655144186,0.0020150326679608103,0.003670309526822539,0
110,0.0012234841969747288,0.0017234346065633538,0.002165162504157637,0.003517778234213174,0
111,0.0012783144337349724,0.001852296382968764,0.001964621940475733,0.003618112386324615,0
112,0.011096827238447257,0.012794637197700997,0.05271916823688019,0.04923380333982281,0
113,0.04122327874590296,0.0219334252176202,0.09373855668614807,0.08745461961207872,0
114,0.004184324723082946,0.003229925643066005,0.0023909695217154718,0.004572199629477666,0
115,0.0023047931209958677,0.003444469005475097,0.0028200487402027974,0.003852183727536804,0
116,0.003114471289463822,0.005611264999626218,0.0019681099537687146,0.003620397475802574,0
117,0.003294266957515745,0.0038967050207712127,0.0020056504543055358,0.0036587027564579976,0
118,0.003366858161852108,0.00791570070052805,0.001942679975438179,0.0038690155935994903,0
119,0.0013758648608153104,0.0017873743296603864,0.0019020961652013173,0.0034424103526332715,0
120,0.0012995989673720454,0.002192852282807827,0.0019506075167750553,0.003501957324692821,0
121,0.001134023029066276,0.0017933135629252454,0.0018252722141348559,0.003763130760296884,0
122,0.0009559932962326049,0.0023403665717107395,0.00199922824616074,0.003621376358469051,0
123,0.0008374384484885122,0.001615877037752007,0.0018798804795209674,0.003285414867358694,0
124,0.0015477094895112403,0.0022602423879252193,0.0018215107011950084,0.00328181677749665,0
125,0.0015827646802104745,0.0020001181439585156,0.001801633917770916,0.0032324851588920508,0
126,0.0016866090850464672,0.0017807519492410813,0.0019231639739715192,0.0033569187645342813,0
127,0.0018341748910243362,0.00241588160553184,0.00196462194047574,0.003674170302287019,0
128,0.004933890803782422,0.005676993999430088,0.06456624292656014,0.06511727823232197,0
129,0.10851082326400487,0.04962179741633688,0.06798034392744587,0.0657733549053182,0
130,0.0018073353051799234,0.003146922161831719,0.0021903579703803607,0.003785980506182615,0
131,0.0011393028455757104,0.002201455954040492,0.00202733379208427,0.0036574108416025856,0
132,0.0008784104611578871,0.0021766287385326867,0.002108185106778929,0.0036259409834031786,0
133,0.0014569732046497061,0.001957729096072945,0.002061719154263325,0.004029369963932096,0
134,0.003646549753243563,0.007569151900410858,0.002151258922582093,0.0036259409834031846,0
135,0.11179915824041228,0.04358028789927555,0.002033245629896997,0.0039015531781930587,0
136,0.03779896827617765,0.015734610809158577,0.002000942850460593,0.0033115624899378924,0
137,0.09869555591414261,0.04085638085211052,0.002058389771139432,0.0037762940795739454,0
138,0.11512281716301974,0.04829735694725682,0.0019893405928882732,0.0034382893491376088,0
139,0.13065217727467002,0.05507185115982694,0.002068776302780593,0.003454743868724229,0
140,0.12338554116892031,0.05251554815225267,0.002104521880541766,0.004140719461150991,0
141,0.0029289131492653826,0.004310437063089801,0.0026349060261807947,0.004135580318972076,0
142,0.0027808624847557636,0.0018586638695477446,0.002328846361877298,0.004434729326193121,0
143,0.0020273337920842576,0.001673348295471816,0.0019811353107098964,0.0037141480894339247,0
144,0.005086865466507686,0.0035251593697633917,0.002293980313562519,0.004448295695384103,0
145,0.061474313504507556,0.030321801162016826,0.08656006026408375,0.08640240568922077,0
146,0.0038152193241127942,0.011490832213235954,0.08793192434841804,0.12969370088462023,0
147,0.04108557765637506,0.025674548090662382,0.16748951198661488,0.1694390416842615,0
148,0.01810245570651424,0.008890347561999865,0.07075943857993891,0.05505912786665507,0
149,0.010231711912940577,0.0067763697615727606,0.09776243215719133,0.07567700117351545,0
150,0.02159163170468554,0.005550507052911781,0.17274940221916307,0.17636375855263703,0
151,0.0048082219820072755,0.0027523833974811133,0.18783610022755703,0.15810509533858386,0
152,0.008683882078661841,0.008081432194468977,0.18412865276261484,0.2127721542002726,0
153,0.0037279300257773026,0.005233895995984865,0.006532471388509942,0.019240849837194485,0
154,0.10931065175501255,0.05073931205958328,0.010329283688083907,0.0054547459434998976,0
155,0.10328096708428698,0.04599275133978617,0.07863055424169828,0.07842274924563572,0
156,0.0077093551207997185,0.01089909033508417,0.005492075598155708,0.016582340231747646,0
157,0.13106275264282946,0.05745276271241641,0.0021899665204674246,0.005303635019818061,0
158,0.0027323444964330503,0.003421755704064613,0.005969601779404046,0.017815413029140404,0
159,0.06670733070526562,0.035456648361675114,0.06745465377200217,0.06660704249282376,0
160,0.0038875659125318864,0.004713181852613306,0.004659533054429632,0.01932564678913815,0
161,0.003146786197771564,0.002561622388791895,0.0037272400303938157,0.016167395835159644,0
162,0.0022372179225372377,0.0027416310187043953,0.002961515850318425,0.010160689101855976,0
163,0.0066745067069051015,0.006162573787792002,0.0035551215012835933,0.013739663583491546,0
164,0.012469853909159279,0.02061535619758046,0.0104991997866086,0.02291700320541113,0
165,0.0415616165448563,0.023144211735593927,0.11944292993584764,0.11879840074219682,0
166,0.006019942851402862,0.006617235614919937,0.0028997895008982845,0.0062105085040612415,0
167,0.0063221148204116945,0.004808968857715775,0.0024989709816398897,0.007086923179436106,0
168,0.002547558609666223,0.003530183113754178,0.0029560103613681388,0.011885460769097762,0
169,0.0019470881498726412,0.0022628544798496105,0.003349753793954079,0.014519558544951178,0
170,0.0016784562441456824,0.0030204876983241993,0.002265398459063329,0.00489806296345309,0
171,0.0027373602776100854,0.0029255086966569603,0.002140872096444194,0.0067252662437370745,0
172,0.0029074663829828707,0.004662777432361844,0.0024955378559886037,0.005771114761938391,0
173,0.00281365716935567,0.002450357791859897,0.0033292155635917444,0.011245562031593942,0
174,0.005243390247677314,0.003852490417854369,0.0032343853025455075,0.01135315550349675,0
175,0.0008784104611578872,0.0024933749646925923,0.002619241348187469,0.007963023003214074,0
176,0.003262624525265967,0.002087975294815064,0.0030123203803835517,0.01004844127328634,0
177,0.0036016019145882826,0.002412945552262887,0.0030516248567145354,0.010405416104607206,0
178,0.0013028932666176243,0.002084577448308465,0.0024941632825678825,0.004552259041602599,0
179,0.001850462441738633,0.002628997091836477,0.0023819883107935765,0.007190691840799357,0
180,0.002064627960321292,0.002356465585725962,0.002577336062623238,0.007976661372658633,0
181,0.004253216325131787,0.003044642634409917,0.002760129119661196,0.008321005374038803,0
182,0.005382967346042479,0.003122801684252179,0.002438896622502442,0.004808968857715775,0
183,0.0030793128052436836,0.0017754362599213369,0.003060601893519856,0.011644343572742763,0
184,0.001944885311572754,0.002728239216958939,0.003120796212287546,0.010851615614122763,0
185,0.003801261432388754,0.0029969265920455285,0.002611702060787368,0.004913235856179698,0
186,0.004122190609176297,0.0032586949270527387,0.0024240875137561354,0.00622039301209761,0
187,0.0022110056429961306,0.0026598250294230952,0.0025776686864953787,0.005676785879404371,0
188,0.09779746925734473,0.04004634602392177,0.011411900870647335,0.02036656049482617,0
189,0.09179885717331383,0.038454057728224154,0.13258956002118644,0.12620280472558806,0
190,0.003905168746101515,0.0036670891089638537,0.1531840669509296,0.13643203574700422,0
191,0.005971755652174072,0.009800707894652047,0.17668949305132015,0.1509650274351865,0
192,0.006618524736261041,0.0049108305905261,0.17600882062632997,0.1596955397198908,0
193,0.0032929654415400325,0.009170976245362632,0.1423455893375024,0.13723175415269634,0
194,0.040079631811500024,0.019243367256403944,0.08364330211694218,0.08389162544864581,0
195,0.09136216728178706,0.04563314820939867,0.17232983993243467,0.1706509207929621,0
196,0.1014257923707017,0.0424290523126693,0.1496929871363559,0.14970452151426403,0
197,0.007882452599598104,0.013132126294732087,0.17003429009454565,0.15782353423495527,0
198,0.009246379931526412,0.005933030478737293,0.09359870965954294,0.08719541911885,0
199,0.003501910119577139,0.006118706017372635,0.007395592429276546,0.023594168402567096,0
200,0.0018210399657688197,0.0032295598323571987,0.00600182871080138,0.019452635025923752,0
201,0.0048144586762874034,0.004150409367834084,0.0072749735432419095,0.023394274096271785,0
202,0.0017621808100002187,0.0023236476441773892,0.005863823899728175,0.018743303782230276,0
203,0.0027709793349324553,0.002572667883308533,0.0061106902211962855,0.019444433942446226,0
204,0.0029577500439285608,0.002784391412634435,0.005448820362890557,0.017118443717578685,0
205,0.00232589938649639,0.0025018896450165855,0.006464395468963018,0.020561758602420085,0
206,0.002045018035478436,0.002146567136753424,0.006977206668458082,0.022179613504263042,0
207,0.0010151459313826523,0.001517073593249386,0.005207623408406765,0.016338804171025807,0
208,0.0026982441071931687,0.002576797737202112,0.005526001637848923,0.017204774142897908,0
209,0.052732501697281275,0.029852583616535273,0.014302303957442787,0.028045795320523193,0
210,0.07977384657943705,0.04475803990464574,0.06743694662087932,0.06952031499207519,0
211,0.005322584332638809,0.007066053462236959,0.007772374666477691,0.017221659001163705,0
212,0.004708768052330115,0.0041660364992906086,0.006669238187173746,0.022915198727115883,0
213,0.0021789773718034135,0.0021037593499843325,0.007242492920514577,0.025256248174137987,0
214,0.0013347471927624053,0.0021244369875752303,0.007465512844418551,0.0257203864623601,0
215,0.0020749832663314637,0.002857269440890196,0.0070145840628479195,0.024519821463715355,0
216,0.0035779579741447754,0.003719551876580148,0.007294510027631052,0.024825430205277943,0
217,0.0025743405137884975,0.002467654649804028,0.006754437651169724,0.023563051400536977,0
218,0.0020294471396737,0.002504721439522374,0.007695107383305552,0.02581241403543039,0
219,0.002723859422013496,0.0023937734288636122,0.005710794053744174,0.016842285203869125,0
220,0.002395268541408162,0.0027230376121950817,0.00722150993638566,0.022801332332643788,0
221,0.006582024404960043,0.008924435985313284,0.06346978748335654,0.07006232035451979,0
222,0.004945172647166947,0.008380286752203018,0.012153425908642898,0.01854597567157323,0
223,0.011664682370935561,0.007441326893486656,0.04994946005384625,0.05381288908928887,0
224,0.03668015558095511,0.03218309211013411,0.07259171862663621,0.07223057950935385,0
225,0.10661755124225326,0.08545530771589585,0.08779874534695423,0.08460665967879703,0
226,0.03990061813864999,0.03436945521529024,0.15607208663854402,0.1444802545362191,0
227,0.14903884446846005,0.07616151626344052,0.055257611558197105,0.055008570392577553,0
228,0.08973634410898762,0.06321722684028604,0.02791570694253521,0.028070681110301178,0
229,0.02713139925969083,0.03464186879664559,0.008936696283660554,0.011181396580463594,0
230,0.016288613508864163,0.012487990450110122,0.005265091966493817,0.007556810671416183,0
231,0.02915705308936359,0.01670549981316217,0.037181823479443765,0.020777252811778,0
232,0.006343775234429867,0.00796064872773266,0.007820977910290442,0.017252708617239786,0
233,0.0067379165838010084,0.004132722478592791,0.008015010780105828,0.01584945121982948,0
234,0.009782353727219455,0.0037458231306718133,0.01146623838802068,0.021817684161134273,0
235,0.009415259918959418,0.0038888138739126797,0.011573407388206301,0.02018826794380559,0
236,0.08917887689945424,0.039119865722416367,0.10419634145216647,0.15818271780355853,0
237,0.12519423866013157,0.052342391022197336,0.10083015333556486,0.09738774983808549,0
238,0.12291566749960084,0.06837659810375159,0.02514014218279589,0.08354077991773096,0
239,0.04430253192205922,0.02741743060436516,0.011680914286706678,0.02509123239877278,0
240,0.034661452995094405,0.0207411128393523,0.0038210574596228464,0.006439884874923493,0
241,0.06626615805751608,0.03879475584773597,0.007104332224154918,0.007725653874480773,0
242,0.007585814499357049,0.01994782892991148,0.003257364769265933,0.005220786938488193,0
243,0.0039739377284953685,0.010685064572333378,0.0026283904226716017,0.0070170599566187816,0
244,0.002251733062168953,0.007154122900827971,0.0026662808362853396,0.006131244164886259,0
245,0.0020395607262605015,0.0065293433928517546,0.002743929576335791,0.006556249273545207,0
246,0.0015220149448856993,0.0033413969888998678,0.0025532732696628467,0.006173109255699092,0
247,0.0016128130644298523,0.002251338606218267,0.00247275968634082,0.005924860315168059,0
248,0.0026517716726964426,0.006814272523087377,0.002774689641439213,0.006032363880657227,0
249,0.0018907942459872435,0.003218933238034969,0.0024279748203791343,0.005336059873318949,0
250,0.048658107793528506,0.027998193973620855,0.042559447651046176,0.04477527377668324,0
251,0.09615670972838428,0.05009162210305166,0.01980178699450086,0.010448699958026093,0
252,0.002823694570736473,0.007116370009857715,0.0027523527782947112,0.006574784276291744,0
253,0.0014266472442045525,0.009768226142241671,0.0025542804118766226,0.0055869988156071314,0
254,0.0019815680147252583,0.007165673792978046,0.0035522264507209674,0.011672819963398761,0
255,0.0018725692977922892,0.0014824110540201999,0.0022421942026170875,0.005442820143575569,0
256,0.0013315317046109338,0.0034214104035234284,0.0021962213465445257,0.005547313251477595,0
257,0.0024466180011082648,0.013103304825634531,0.0034291776360024385,0.016332656583590576,0
258,0.0037702357539819258,0.010035146176821249,0.0030648008279864354,0.008086109118762208,0
259,0.00696958412537352,0.004928122301038061,0.0028017484253021526,0.005605787921698644,0
260,0.0010549055828611973,0.002301680162185463,0.002341695773291272,0.006255243547108971,0
261,0.0010492011462381727,0.003583990868878454,0.002781170767278171,0.007635047534276498,0
262,0.0032423276537914118,0.004038156853695416,0.003729309633556258,0.009978592397637315,0
263,0.005550769543406177,0.0115568578810668,0.007774470196179013,0.009083601419305094,0
264,0.10662372946253247,0.05049616766607445,0.0035384426138750924,0.007552275286546479,0
265,0.0673782878698239,0.03297884124335258,0.009554909538886082,0.015690848957937046,0
266,0.0032091048455083217,0.006147985976642928,0.0024647723790765046,0.005211046867165539,0
267,0.001860627355592357,0.0029866590573987164,0.0023457196227803664,0.005918475765560217,0
268,0.0010327291476739814,0.0024872073452110624,0.002224921200497337,0.007026650590823474,0
269,0.0010227186127025173,0.002454693432747002,0.0027925532957250865,0.009473123857227171,0
270,0.0024360827806396475,0.004466584609277394,0.0037018513886572643,0.01288499735738471,0
271,0.002471025511440398,0.0023739488769393005,0.002588290080697708,0.010111383466883585,0
272,0.001433242412658469,0.0017186291631349894,0.0029347616238379138,0.011283216034587644,0
273,0.002253635989122417,0.002029438355261669,0.0028499873655051743,0.011471279991800545,0
274,0.008578592521915491,0.03077780299013903,0.005074547152858506,0.008255719218273111,0
275,0.001428448946346437,0.002704753219999273,0.003577478708457262,0.016543178309570094,0
